Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,Message
14:11:09:752,2278.771,12,RTdata,-4.610 -0.050 -3.749,4.407 288.564 5.867,-0.849 -0.186 0.495,0.0,0.0,MController,0.561 1.394 -3.448,0.992 -0.077 -0.098,0.938 -0.186 -0.293,1.006 1.311 -3.600,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:787,2278.806,12,RTdata,-4.615 -0.050 -3.752,4.289 288.282 6.048,-0.849 -0.186 0.495,0.0,0.0,MController,0.565 1.394 -3.444,0.993 -0.075 -0.093,0.938 -0.186 -0.293,1.006 1.311 -3.600,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:820,2278.839,12,RTdata,-4.622 -0.050 -3.755,4.056 288.058 6.159,-0.849 -0.186 0.495,0.0,0.0,MController,0.571 1.394 -3.440,0.993 -0.071 -0.089,0.938 -0.186 -0.293,1.006 1.311 -3.600,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:853,2278.872,12,RTdata,-4.629 -0.049 -3.757,3.834 287.876 6.286,-0.898 -0.209 0.388,1.0,0.0,MController,0.577 1.395 -3.436,0.994 -0.067 -0.086,0.962 -0.209 -0.177,1.027 1.299 -3.521,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:887,2278.905,12,RTdata,-4.638 -0.050 -3.760,3.585 287.732 6.362,-0.895 -0.210 0.393,1.0,1.0,MController,0.585 1.394 -3.432,0.995 -0.063 -0.084,0.961 -0.210 -0.183,1.034 1.299 -3.519,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:920,2278.939,12,RTdata,-4.647 -0.050 -3.762,3.444 287.616 6.410,-0.894 -0.206 0.399,1.0,1.0,MController,0.593 1.394 -3.427,0.995 -0.060 -0.082,0.960 -0.206 -0.189,1.042 1.301 -3.518,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:954,2278.972,12,RTdata,-4.656 -0.051 -3.764,3.534 287.578 6.392,-0.897 -0.209 0.391,1.0,1.0,MController,0.602 1.393 -3.423,0.995 -0.062 -0.081,0.961 -0.209 -0.180,1.051 1.300 -3.509,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:09:987,2279.006,12,RTdata,-4.666 -0.052 -3.767,3.726 287.648 6.269,-0.895 -0.204 0.396,1.0,1.0,MController,0.612 1.392 -3.418,0.994 -0.065 -0.082,0.961 -0.204 -0.185,1.060 1.302 -3.506,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:020,2279.039,12,RTdata,-4.677 -0.052 -3.769,3.745 287.815 6.090,-0.894 -0.201 0.399,1.0,1.0,MController,0.621 1.392 -3.413,0.994 -0.065 -0.085,0.961 -0.201 -0.189,1.069 1.301 -3.503,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:054,2279.072,12,RTdata,-4.688 -0.053 -3.772,3.518 288.071 5.910,-0.893 -0.204 0.400,1.0,1.0,MController,0.631 1.391 -3.409,0.994 -0.061 -0.090,0.960 -0.204 -0.190,1.079 1.298 -3.498,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:087,2279.106,12,RTdata,-4.700 -0.053 -3.774,3.151 288.407 5.704,-0.893 -0.201 0.402,1.0,1.0,MController,0.642 1.391 -3.404,0.994 -0.055 -0.095,0.961 -0.201 -0.192,1.089 1.299 -3.494,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:120,2279.139,12,RTdata,-4.712 -0.052 -3.775,2.791 288.898 5.382,-0.892 -0.207 0.401,1.0,1.0,MController,0.654 1.392 -3.400,0.993 -0.049 -0.104,0.960 -0.207 -0.191,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:153,2279.172,12,RTdata,-4.725 -0.051 -3.777,2.483 289.581 5.040,-0.890 -0.214 0.403,1.0,0.0,MController,0.666 1.393 -3.396,0.992 -0.043 -0.116,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:186,2279.205,12,RTdata,-4.738 -0.050 -3.777,2.381 290.440 4.850,-0.890 -0.214 0.403,0.0,0.0,MController,0.679 1.394 -3.392,0.991 -0.042 -0.131,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:219,2279.239,12,RTdata,-4.753 -0.049 -3.777,2.418 291.510 4.781,-0.890 -0.214 0.403,0.0,0.0,MController,0.693 1.395 -3.389,0.988 -0.042 -0.149,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:253,2279.272,12,RTdata,-4.767 -0.049 -3.775,2.500 292.744 4.857,-0.890 -0.214 0.403,0.0,0.0,MController,0.708 1.395 -3.387,0.984 -0.044 -0.170,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:287,2279.306,12,RTdata,-4.782 -0.051 -3.773,2.914 294.089 5.242,-0.890 -0.214 0.403,0.0,0.0,MController,0.723 1.393 -3.386,0.980 -0.051 -0.193,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:321,2279.34,12,RTdata,-4.798 -0.052 -3.770,3.749 295.437 5.841,-0.890 -0.214 0.403,0.0,0.0,MController,0.739 1.392 -3.386,0.974 -0.065 -0.216,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:355,2279.373,12,RTdata,-4.814 -0.054 -3.766,4.705 296.733 6.457,-0.890 -0.214 0.403,0.0,0.0,MController,0.755 1.390 -3.387,0.968 -0.082 -0.238,0.957 -0.214 -0.194,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:388,2279.406,12,RTdata,-4.830 -0.056 -3.760,5.657 297.771 7.131,-0.783 -0.247 0.571,0.0,0.0,MController,0.772 1.388 -3.388,0.962 -0.099 -0.255,0.891 -0.247 -0.381,1.101 1.297 -3.489,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:420,2279.439,12,RTdata,-4.846 -0.059 -3.754,6.648 298.567 7.729,-0.637 -0.259 0.726,1.0,1.0,MController,0.789 1.385 -3.390,0.956 -0.116 -0.268,0.783 -0.259 -0.565,1.169 1.270 -3.661,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:454,2279.473,12,RTdata,-4.863 -0.063 -3.747,7.585 299.224 8.107,-0.650 -0.247 0.719,1.0,1.0,MController,0.808 1.381 -3.393,0.951 -0.132 -0.278,0.794 -0.247 -0.555,1.192 1.270 -3.660,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:488,2279.507,12,RTdata,-4.882 -0.067 -3.739,8.281 299.606 8.280,-0.666 -0.207 0.717,1.0,1.0,MController,0.827 1.377 -3.397,0.948 -0.144 -0.284,0.809 -0.207 -0.549,1.212 1.285 -3.659,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:521,2279.54,12,RTdata,-4.901 -0.071 -3.731,8.657 299.640 8.378,-0.659 -0.222 0.719,1.0,1.0,MController,0.848 1.373 -3.401,0.947 -0.151 -0.284,0.803 -0.222 -0.553,1.229 1.273 -3.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:556,2279.574,12,RTdata,-4.921 -0.075 -3.721,8.803 299.250 8.400,-0.710 -0.277 0.648,1.0,1.0,MController,0.870 1.369 -3.406,0.948 -0.153 -0.278,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:587,2279.606,12,RTdata,-4.940 -0.079 -3.710,8.794 298.487 8.310,-0.710 -0.277 0.648,0.0,0.0,MController,0.891 1.365 -3.412,0.952 -0.153 -0.265,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:621,2279.64,12,RTdata,-4.961 -0.082 -3.699,8.508 297.451 7.959,-0.710 -0.277 0.648,0.0,0.0,MController,0.914 1.362 -3.418,0.957 -0.148 -0.248,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:655,2279.674,12,RTdata,-4.983 -0.084 -3.686,7.865 296.237 7.398,-0.710 -0.277 0.648,0.0,0.0,MController,0.938 1.360 -3.426,0.964 -0.137 -0.228,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:688,2279.707,12,RTdata,-5.004 -0.086 -3.673,7.035 294.968 6.768,-0.710 -0.277 0.648,0.0,0.0,MController,0.961 1.358 -3.434,0.971 -0.122 -0.207,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:722,2279.741,12,RTdata,-5.026 -0.085 -3.658,5.942 293.723 6.031,-0.710 -0.277 0.648,0.0,0.0,MController,0.986 1.359 -3.444,0.977 -0.104 -0.186,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:755,2279.774,12,RTdata,-5.048 -0.082 -3.643,4.669 292.691 5.340,-0.710 -0.277 0.648,0.0,0.0,MController,1.011 1.362 -3.453,0.982 -0.081 -0.169,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:789,2279.807,12,RTdata,-5.070 -0.076 -3.628,3.458 291.917 4.882,-0.710 -0.277 0.648,0.0,0.0,MController,1.036 1.368 -3.463,0.986 -0.060 -0.156,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:822,2279.841,12,RTdata,-5.091 -0.070 -3.613,2.341 291.395 4.650,-0.710 -0.277 0.648,0.0,0.0,MController,1.060 1.374 -3.473,0.988 -0.041 -0.147,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:855,2279.873,12,RTdata,-5.112 -0.064 -3.599,1.395 291.142 4.338,-0.710 -0.277 0.648,0.0,0.0,MController,1.083 1.380 -3.483,0.989 -0.024 -0.143,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:889,2279.907,12,RTdata,-5.133 -0.060 -3.585,0.774 291.067 3.877,-0.710 -0.277 0.648,0.0,0.0,MController,1.107 1.384 -3.491,0.990 -0.014 -0.142,0.837 -0.277 -0.473,1.258 1.244 -3.630,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:921,2279.94,12,RTdata,-5.152 -0.057 -3.573,0.614 291.080 3.543,-0.889 -0.253 0.381,0.0,0.0,MController,1.128 1.387 -3.498,0.990 -0.011 -0.142,0.952 -0.253 -0.173,1.570 1.269 -3.576,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:955,2279.974,12,RTdata,-5.171 -0.055 -3.563,0.764 291.169 3.380,-0.888 -0.248 0.388,1.0,1.0,MController,1.148 1.389 -3.504,0.990 -0.013 -0.143,0.952 -0.248 -0.180,1.591 1.275 -3.585,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:10:988,2280.007,12,RTdata,-5.188 -0.052 -3.554,1.124 291.344 3.291,-0.888 -0.252 0.386,1.0,1.0,MController,1.168 1.392 -3.508,0.989 -0.020 -0.146,0.951 -0.252 -0.178,1.611 1.277 -3.589,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:022,2280.041,12,RTdata,-5.206 -0.050 -3.547,1.647 291.526 3.363,-0.886 -0.244 0.395,1.0,1.0,MController,1.186 1.394 -3.512,0.988 -0.029 -0.150,0.952 -0.244 -0.187,1.629 1.284 -3.597,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:055,2280.074,12,RTdata,-5.221 -0.048 -3.542,2.065 291.692 3.584,-0.887 -0.243 0.393,1.0,1.0,MController,1.203 1.396 -3.513,0.988 -0.036 -0.152,0.952 -0.243 -0.185,1.646 1.286 -3.598,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:089,2280.108,12,RTdata,-5.236 -0.047 -3.537,2.425 291.875 3.904,-0.883 -0.249 0.397,1.0,1.0,MController,1.218 1.397 -3.514,0.987 -0.042 -0.155,0.950 -0.249 -0.190,1.661 1.285 -3.602,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:123,2280.141,12,RTdata,-5.250 -0.046 -3.534,2.867 292.096 4.303,-0.885 -0.254 0.391,1.0,1.0,MController,1.233 1.398 -3.514,0.986 -0.050 -0.159,0.950 -0.254 -0.183,1.676 1.284 -3.599,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:155,2280.174,12,RTdata,-5.263 -0.045 -3.532,3.302 292.377 4.677,-0.833 -0.325 0.448,1.0,1.0,MController,1.245 1.399 -3.514,0.985 -0.058 -0.164,0.912 -0.325 -0.251,1.681 1.248 -3.632,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:190,2280.208,12,RTdata,-5.274 -0.045 -3.531,3.689 292.751 4.913,-0.823 -0.340 0.455,1.0,1.0,MController,1.256 1.399 -3.513,0.983 -0.064 -0.170,0.904 -0.340 -0.260,1.271 1.396 -3.518,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:223,2280.241,12,RTdata,-5.283 -0.046 -3.530,4.117 293.235 4.862,-0.814 -0.350 0.463,1.0,1.0,MController,1.266 1.398 -3.511,0.981 -0.072 -0.179,0.897 -0.350 -0.269,1.990 1.124 -3.725,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:256,2280.274,12,RTdata,-5.291 -0.046 -3.531,4.478 293.749 4.629,-0.815 -0.354 0.460,1.0,1.0,MController,1.273 1.398 -3.508,0.979 -0.078 -0.187,0.897 -0.354 -0.266,3.551 0.517 -4.172,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:290,2280.308,12,RTdata,-5.299 -0.045 -3.533,4.653 294.150 4.252,-0.817 -0.350 0.458,1.0,1.0,MController,1.280 1.399 -3.504,0.978 -0.081 -0.194,0.899 -0.350 -0.264,3.554 0.525 -4.167,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:11:322,2280.341,12,RTdata,-5.305 -0.045 -3.536,4.773 294.381 3.877,-0.820 -0.341 0.460,1.0,1.0,MController,1.286 1.399 -3.500,0.977 -0.083 -0.198,0.902 -0.341 -0.265,3.558 0.548 -4.167,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
