Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message,BlockNum,RoundNum,BlockType,CoinSetID
13:59:58:072,311.441,2,RTdata,-2.600 -0.013 -1.379,7.022 112.596 6.039,0.974 -0.081 -0.210,1.0,1.0,fakeWallWest,0.034 1.413 -5.604,-0.982 -0.122 0.143,-0.996 -0.081 -0.037,-0.775 1.347 -5.771,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.512,248.466,58.797 92.374,346.443 118.258,105.365,,2.0,1.0,pindropping,4.0
13:59:58:105,311.4745,2,RTdata,-2.599 -0.013 -1.376,6.777 111.156 6.775,0.991 -0.079 -0.110,1.0,1.0,feedbackSpecialCoin(Clone),0.033 1.414 -5.607,-0.986 -0.118 0.118,-0.987 -0.079 -0.139,-0.767 1.349 -5.629,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,7.453,269.547,68.070 97.594,352.324 119.015,49.699,,2.0,1.0,pindropping,4.0
13:59:58:138,311.5076,2,RTdata,-2.596 -0.013 -1.368,6.876 105.010 7.310,0.994 -0.090 -0.062,1.0,1.0,feedbackSpecialCoin(Clone),0.033 1.413 -5.616,-0.993 -0.120 0.012,-0.978 -0.090 -0.186,-0.771 1.340 -5.774,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.782,288.218,60.299 99.690,348.387 109.937,81.87,,2.0,1.0,pindropping,4.0
13:59:58:172,311.5411,2,RTdata,-2.594 -0.014 -1.355,7.473 96.581 7.917,0.996 -0.081 -0.038,1.0,1.0,MController,0.034 1.412 -5.629,-0.982 -0.130 -0.133,-0.974 -0.081 -0.209,-0.750 1.359 -5.801,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.77,14.348,48.180 108.116,340.512 93.566,143.089,,2.0,1.0,pindropping,4.0
13:59:58:205,311.5744,2,RTdata,-2.593 -0.015 -1.342,8.423 87.769 8.192,0.996 -0.090 -0.002,1.0,1.0,MController,0.036 1.411 -5.641,-0.948 -0.146 -0.282,-0.965 -0.090 -0.245,-0.746 1.352 -5.753,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,12.632,22.095,32.612 118.853,317.312 80.046,106.83,,2.0,1.0,pindropping,4.0
13:59:58:239,311.6083,2,RTdata,-2.593 -0.017 -1.335,9.213 82.623 8.057,0.997 -0.075 0.006,1.0,1.0,MController,0.038 1.410 -5.649,-0.917 -0.160 -0.365,-0.965 -0.075 -0.252,-0.779 1.385 -5.716,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,14.293,29.607,26.725 119.303,293.900 81.048,141.401,,2.0,1.0,pindropping,4.0
13:59:58:272,311.6411,2,RTdata,-2.592 -0.018 -1.334,9.752 82.693 8.400,0.997 -0.076 -0.011,1.0,1.0,MController,0.038 1.409 -5.650,-0.916 -0.169 -0.363,-0.969 -0.076 -0.236,-0.783 1.377 -5.741,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,11.762,286.227,0.000 0.000,288.669 78.431,76.208,,2.0,1.0,pindropping,4.0
13:59:58:306,311.6748,2,RTdata,-2.591 -0.018 -1.338,9.887 86.610 8.789,0.997 -0.076 -0.033,1.0,1.0,MController,0.036 1.408 -5.646,-0.939 -0.172 -0.300,-0.974 -0.076 -0.214,-0.779 1.373 -5.738,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.531,55.836,22.212 100.059,289.301 78.060,66.797,,2.0,1.0,pindropping,4.0
13:59:58:339,311.7084,2,RTdata,-2.591 -0.018 -1.346,9.657 92.542 9.201,0.994 -0.089 -0.062,1.0,1.0,MController,0.033 1.408 -5.639,-0.965 -0.168 -0.201,-0.979 -0.089 -0.185,-0.772 1.353 -5.700,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,6.771,277.102,30.811 87.989,300.886 81.743,97.3,,2.0,1.0,pindropping,4.0
13:59:58:373,311.7416,2,RTdata,-2.590 -0.018 -1.352,9.142 98.501 9.465,0.995 -0.080 -0.062,1.0,1.0,MController,0.031 1.409 -5.633,-0.982 -0.159 -0.100,-0.979 -0.080 -0.186,-0.764 1.363 -5.689,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.972,219.126,30.708 103.106,313.046 88.743,86.584,,2.0,1.0,pindropping,4.0
13:59:58:406,311.7752,2,RTdata,-2.589 -0.018 -1.353,8.476 100.989 9.709,0.988 -0.059 -0.143,1.0,1.0,feedbackSpecialCoin(Clone),0.030 1.409 -5.632,-0.987 -0.147 -0.057,-0.993 -0.059 -0.105,-0.756 1.361 -5.728,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,5.154,187.793,39.557 109.926,338.780 86.084,214.242,,2.0,1.0,pindropping,4.0
13:59:58:439,311.8084,2,RTdata,-2.587 -0.019 -1.349,8.891 97.815 10.148,0.994 -0.048 -0.095,1.0,1.0,feedbackSpecialCoin(Clone),0.029 1.408 -5.636,-0.982 -0.155 -0.112,-0.987 -0.048 -0.153,-0.753 1.367 -5.806,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.124,258.837,44.139 115.270,339.631 83.012,63.723,,2.0,1.0,pindropping,4.0
13:59:58:472,311.8415,2,RTdata,-2.586 -0.021 -1.341,10.110 91.831 10.866,0.998 -0.064 -0.029,1.0,1.0,MController,0.029 1.406 -5.644,-0.961 -0.176 -0.213,-0.974 -0.064 -0.218,-0.757 1.371 -5.757,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.681,55.712,35.141 116.592,329.933 78.044,26.255,,2.0,1.0,pindropping,4.0
13:59:58:505,311.8747,2,RTdata,-2.584 -0.022 -1.337,11.265 87.887 11.160,0.997 -0.073 -0.030,1.0,1.0,MController,0.028 1.404 -5.649,-0.941 -0.195 -0.277,-0.973 -0.073 -0.218,-0.784 1.393 -5.701,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,31.422 89.656,310.895 78.120,,,2.0,1.0,pindropping,4.0
13:59:58:540,311.9086,2,RTdata,-2.582 -0.023 -1.338,11.937 90.481 11.439,0.996 -0.065 -0.067,1.0,1.0,feedbackSpecialCoin(Clone),0.026 1.403 -5.649,-0.950 -0.207 -0.234,-0.981 -0.065 -0.181,-0.794 1.399 -5.704,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,6.562,267.025,19.352 82.894,295.508 82.525,57.879,,2.0,1.0,pindropping,4.0
13:59:58:573,311.9419,2,RTdata,-2.579 -0.025 -1.345,11.953 96.659 11.577,0.996 -0.047 -0.078,1.0,1.0,feedbackSpecialCoin(Clone),0.022 1.401 -5.642,-0.970 -0.207 -0.130,-0.984 -0.047 -0.171,-0.790 1.421 -5.712,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.412,339.311,20.139 88.723,305.048 84.147,31.538,,2.0,1.0,pindropping,4.0
13:59:58:606,311.9753,2,RTdata,-2.576 -0.026 -1.350,12.079 101.445 11.859,0.993 -0.099 -0.070,1.0,1.0,feedbackSpecialCoin(Clone),0.017 1.400 -5.638,-0.977 -0.209 -0.049,-0.979 -0.099 -0.178,-0.773 1.343 -5.694,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,6.547,106.45,39.105 104.824,335.590 87.524,196.402,,2.0,1.0,pindropping,4.0
13:59:58:639,312.0087,2,RTdata,-2.572 -0.029 -1.350,13.113 100.733 11.965,0.993 -0.037 -0.115,1.0,1.0,feedbackSpecialCoin(Clone),0.014 1.398 -5.639,-0.972 -0.227 -0.061,-0.990 -0.037 -0.133,-0.785 1.381 -5.735,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.217,250.078,33.909 112.568,345.739 81.020,36.516,,2.0,1.0,pindropping,4.0
13:59:58:673,312.0421,2,RTdata,-2.568 -0.031 -1.347,13.954 98.578 12.133,0.994 -0.028 -0.104,1.0,1.0,feedbackSpecialCoin(Clone),0.010 1.395 -5.643,-0.966 -0.241 -0.097,-0.989 -0.028 -0.145,-0.471 1.390 -5.657,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.715,156.905,32.749 106.047,344.841 82.428,49.966,,2.0,1.0,pindropping,4.0
13:59:58:706,312.0755,2,RTdata,-2.564 -0.034 -1.345,14.584 98.345 12.467,0.993 -0.030 -0.116,1.0,1.0,feedbackSpecialCoin(Clone),0.007 1.393 -5.646,-0.963 -0.252 -0.101,-0.991 -0.030 -0.133,-0.475 1.385 -5.661,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,25.422 82.810,333.048 84.299,,,2.0,1.0,pindropping,4.0
13:59:58:740,312.1088,2,RTdata,-2.561 -0.035 -1.347,14.660 100.222 12.859,0.990 -0.020 -0.143,1.0,1.0,feedbackSpecialCoin(Clone),0.004 1.391 -5.645,-0.965 -0.253 -0.069,-0.994 -0.020 -0.106,-0.482 1.389 -5.647,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,5.645,65.426,11.933 85.572,333.502 86.704,118.607,,2.0,1.0,pindropping,4.0
13:59:58:773,312.142,2,RTdata,-2.559 -0.035 -1.349,14.270 102.033 13.288,0.987 -0.046 -0.152,1.0,1.0,feedbackSpecialCoin(Clone),0.001 1.391 -5.643,-0.968 -0.246 -0.039,-0.994 -0.046 -0.097,-0.476 1.369 -5.700,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,11.198,53.139,1.929 96.140,341.148 88.542,335.941,,2.0,1.0,pindropping,4.0
13:59:58:808,312.1758,2,RTdata,-2.558 -0.035 -1.350,13.869 103.130 13.599,0.988 -0.042 -0.149,1.0,1.0,feedbackSpecialCoin(Clone),0.000 1.391 -5.642,-0.971 -0.240 -0.020,-0.994 -0.042 -0.100,-0.481 1.375 -5.655,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.553,131.835,33.342 83.918,342.777 89.655,23.47,,2.0,1.0,pindropping,4.0
13:59:58:840,312.2094,2,RTdata,-2.558 -0.035 -1.350,13.758 103.259 13.863,0.989 -0.031 -0.143,1.0,1.0,feedbackSpecialCoin(Clone),0.000 1.392 -5.642,-0.971 -0.238 -0.018,-0.994 -0.031 -0.106,-0.481 1.380 -5.738,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.18,246.712,38.573 82.969,344.847 91.573,31.125,,2.0,1.0,pindropping,4.0
13:59:58:873,312.2425,2,RTdata,-2.557 -0.035 -1.350,13.617 103.174 14.218,0.990 -0.015 -0.139,1.0,1.0,feedbackSpecialCoin(Clone),-0.001 1.392 -5.643,-0.972 -0.235 -0.019,-0.994 -0.015 -0.110,-0.485 1.389 -5.653,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,9.205,280.659,47.867 91.836,341.672 84.362,276.139,,2.0,1.0,pindropping,4.0
13:59:58:907,312.2756,2,RTdata,-2.557 -0.035 -1.350,13.141 103.006 14.137,0.990 -0.004 -0.139,1.0,1.0,feedbackSpecialCoin(Clone),-0.001 1.392 -5.643,-0.974 -0.227 -0.022,-0.994 -0.004 -0.111,-0.487 1.397 -5.654,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.878,119.547,42.014 89.312,341.866 84.148,116.354,,2.0,1.0,pindropping,4.0
13:59:58:940,312.309,2,RTdata,-2.558 -0.034 -1.350,12.605 102.705 14.155,0.990 -0.012 -0.140,1.0,1.0,feedbackSpecialCoin(Clone),0.000 1.393 -5.642,-0.976 -0.218 -0.027,-0.994 -0.012 -0.109,-0.484 1.389 -5.651,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.754,126.07,38.705 86.509,337.756 85.370,42.02,,2.0,1.0,pindropping,4.0
13:59:58:973,312.3427,2,RTdata,-2.559 -0.033 -1.351,12.172 102.732 13.806,0.989 -0.029 -0.145,1.0,1.0,feedbackSpecialCoin(Clone),0.000 1.393 -5.641,-0.977 -0.211 -0.027,-0.994 -0.029 -0.104,-0.479 1.378 -5.647,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,10.908,278.574,43.922 86.738,336.407 87.799,327.252,,2.0,1.0,pindropping,4.0
13:59:59:007,312.3762,2,RTdata,-2.559 -0.034 -1.352,12.476 102.936 13.379,0.991 -0.023 -0.132,1.0,1.0,feedbackSpecialCoin(Clone),0.001 1.393 -5.640,-0.976 -0.216 -0.023,-0.993 -0.023 -0.117,-0.480 1.387 -5.660,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.882,273.943,47.134 87.154,336.590 87.190,56.471,,2.0,1.0,pindropping,4.0
13:59:59:040,312.4095,2,RTdata,-2.559 -0.035 -1.352,13.834 103.033 14.673,0.991 -0.023 -0.132,1.0,1.0,feedbackSpecialCoin(Clone),0.001 1.392 -5.640,-0.971 -0.239 -0.022,-0.993 -0.023 -0.117,-0.480 1.387 -5.660,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,38.777 85.330,336.850 88.767,,,2.0,1.0,pindropping,4.0
13:59:59:074,312.443,2,RTdata,-2.559 -0.036 -1.352,15.218 102.203 15.724,0.993 -0.024 -0.116,1.0,1.0,feedbackSpecialCoin(Clone),0.000 1.390 -5.640,-0.964 -0.262 -0.035,-0.991 -0.024 -0.133,-0.485 1.390 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,7.605,289.231,35.221 90.888,318.412 86.753,136.782,,2.0,1.0,pindropping,4.0
13:59:59:107,312.4761,2,RTdata,-2.557 -0.036 -1.351,15.639 101.614 16.415,0.993 -0.019 -0.116,1.0,1.0,feedbackSpecialCoin(Clone),-0.001 1.390 -5.642,-0.962 -0.270 -0.045,-0.991 -0.019 -0.133,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,31.414 88.456,323.518 90.771,,,2.0,1.0,pindropping,4.0
13:59:59:141,312.5098,2,RTdata,-2.554 -0.033 -1.350,14.213 100.783 16.582,0.993 -0.019 -0.116,1.0,0.0,feedbackSpecialCoin(Clone),-0.004 1.393 -5.644,-0.968 -0.246 -0.060,-0.991 -0.019 -0.133,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,54.325 121.956,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:174,312.5429,2,RTdata,-2.551 -0.028 -1.348,11.398 100.354 16.920,0.993 -0.019 -0.116,1.0,0.0,feedbackSpecialCoin(Clone),-0.006 1.398 -5.647,-0.978 -0.198 -0.068,-0.991 -0.019 -0.133,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,145.924 150.324,250.832 119.835,,,2.0,1.0,pindropping,4.0
13:59:59:207,312.5762,2,RTdata,-2.548 -0.020 -1.345,7.603 99.419 17.947,0.997 0.013 -0.074,1.0,0.0,feedbackSpecialCoin(Clone),-0.008 1.406 -5.650,-0.988 -0.132 -0.085,-0.985 0.013 -0.174,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,253.752 190.603,148.724 133.567,,,2.0,1.0,pindropping,4.0
13:59:59:241,312.6098,2,RTdata,-2.546 -0.012 -1.343,4.332 98.585 19.392,0.998 0.027 -0.061,1.0,0.0,feedbackSpecialCoin(Clone),-0.009 1.415 -5.652,-0.992 -0.076 -0.100,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:274,312.6432,2,RTdata,-2.544 -0.003 -1.342,2.280 98.123 21.063,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.012 1.423 -5.654,-0.993 -0.040 -0.108,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:308,312.6768,2,RTdata,-2.541 0.006 -1.342,0.851 97.820 22.447,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.015 1.433 -5.654,-0.993 -0.015 -0.113,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:341,312.7097,2,RTdata,-2.537 0.015 -1.342,0.420 98.395 23.492,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.019 1.441 -5.655,-0.995 -0.007 -0.103,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:374,312.7434,2,RTdata,-2.533 0.023 -1.343,1.435 99.898 24.372,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.023 1.449 -5.655,-0.997 -0.025 -0.077,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:408,312.7769,2,RTdata,-2.529 0.028 -1.344,3.675 103.244 25.318,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.026 1.454 -5.656,-0.998 -0.064 -0.019,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:441,312.8102,2,RTdata,-2.526 0.029 -1.345,7.190 107.309 26.982,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.030 1.456 -5.655,-0.991 -0.125 0.052,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:475,312.8436,2,RTdata,-2.522 0.029 -1.347,11.229 110.358 29.067,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.034 1.455 -5.654,-0.975 -0.195 0.103,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:507,312.8766,2,RTdata,-2.519 0.029 -1.347,16.237 113.356 31.481,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.037 1.455 -5.655,-0.948 -0.280 0.151,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:541,312.9103,2,RTdata,-2.514 0.028 -1.347,19.603 115.112 32.887,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.041 1.454 -5.656,-0.925 -0.335 0.177,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:574,312.9437,2,RTdata,-2.509 0.027 -1.347,22.150 115.973 33.681,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.047 1.453 -5.658,-0.907 -0.377 0.187,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:608,312.9772,2,RTdata,-2.502 0.025 -1.347,24.931 117.138 34.580,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.053 1.451 -5.659,-0.884 -0.422 0.201,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:641,313.01,2,RTdata,-2.497 0.022 -1.348,27.769 119.014 36.065,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.059 1.449 -5.660,-0.856 -0.466 0.225,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:675,313.0438,2,RTdata,-2.491 0.018 -1.350,31.425 122.025 39.095,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.065 1.445 -5.660,-0.813 -0.521 0.260,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:707,313.077,2,RTdata,-2.484 0.013 -1.351,34.796 124.683 42.111,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.071 1.439 -5.660,-0.770 -0.571 0.286,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:741,313.1102,2,RTdata,-2.477 0.008 -1.352,38.147 126.758 44.901,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.079 1.434 -5.661,-0.727 -0.618 0.300,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:775,313.1439,2,RTdata,-2.468 0.003 -1.352,40.372 127.809 46.479,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.088 1.429 -5.662,-0.699 -0.648 0.304,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:808,313.1778,2,RTdata,-2.457 -0.002 -1.353,40.893 126.736 46.425,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.098 1.425 -5.664,-0.699 -0.655 0.288,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:842,313.2111,2,RTdata,-2.445 -0.005 -1.355,39.649 124.126 46.311,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.110 1.421 -5.666,-0.724 -0.638 0.261,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:875,313.2444,2,RTdata,-2.432 -0.008 -1.358,37.292 121.435 46.449,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.124 1.418 -5.666,-0.760 -0.606 0.234,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:908,313.2776,2,RTdata,-2.419 -0.011 -1.360,34.415 117.378 47.274,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.138 1.415 -5.667,-0.804 -0.565 0.187,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:942,313.3115,2,RTdata,-2.405 -0.015 -1.362,31.423 111.050 47.901,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.151 1.412 -5.669,-0.847 -0.521 0.100,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
13:59:59:975,313.3445,2,RTdata,-2.394 -0.019 -1.361,29.547 103.862 47.658,0.998 0.027 -0.061,0.0,0.0,feedbackSpecialCoin(Clone),-0.162 1.407 -5.672,-0.870 -0.493 -0.007,-0.982 0.027 -0.188,-0.487 1.391 -5.666,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,2.0,1.0,pindropping,4.0
